source_id,target_id,latency_ns
2,0,7574
2,0,9658
2,0,8786
2,0,7373
2,0,16090
2,0,14507
2,0,24826
2,0,11491
2,0,234301
2,0,10500
2,0,12212
2,0,11161
2,0,10430
2,0,10459
2,0,10710
2,0,12052
2,0,13174
2,0,12223
2,0,20338
2,0,19127
2,0,17473
2,0,15830
2,0,16451
2,0,10530
2,0,15780
2,0,20959
2,0,8085
2,0,15600
2,0,16140
2,0,15299
2,0,16651
2,0,16030
2,0,15559
2,0,14857
2,0,15439
2,0,16170
2,0,15329
2,0,15007
2,0,16501
2,0,14989
2,0,14538
2,0,14087
2,0,24335
2,0,14938
2,0,14728
2,0,17603
2,0,14657
2,0,14838
2,0,9849
2,0,10942
2,0,13587
2,0,19878
2,0,11192
2,0,12574
2,0,17201
2,0,16713
2,0,11041
2,0,11942
2,0,16631
2,0,15419
2,0,8005
2,0,15590
2,0,15559
2,0,15007
2,0,15910
2,0,15279
2,0,15619
2,0,15229
2,0,15219
2,0,14789
2,0,16001
2,0,14927
2,0,15348
2,0,15208
2,0,15309
2,0,16783
2,0,15039
2,0,15459
2,0,16140
2,0,15328
2,0,14988
2,0,15600
2,0,15599
2,0,16190
2,0,17713
2,0,15169
2,0,17092
2,0,15620
2,0,15890
2,0,16101
2,0,16972
2,0,15078
2,0,16151
2,0,15840
2,0,16191
2,0,16111
2,0,15230
2,0,15369
2,0,16190
2,0,16300
2,0,997961
2,0,7123
2,0,12242
2,0,15339
2,0,10440
2,0,19727
2,0,16121
2,0,16090
2,0,15490
2,0,15679
2,0,17473
2,0,16091
2,0,16801
2,0,18245
2,0,16731
2,0,591846
2,0,10510
2,0,14879
2,0,15480
2,0,16181
2,0,7845
2,0,21621
2,0,23666
2,0,23295
2,0,7904
2,0,15279
2,0,15479
2,0,17794
2,0,15899
2,0,23925
2,0,15680
2,0,16052
2,0,17494
2,0,17043
2,0,16592
2,0,9267
2,0,14888
2,0,15068
2,0,17102
2,0,16732
2,0,17723
2,0,15889
2,0,22212
2,0,16561
2,0,15730
2,0,27762
2,0,15940
2,0,15720
2,0,17222
2,0,22672
2,0,495564
2,0,16320
2,0,15249
2,0,15650
2,0,17001
2,0,23554
2,0,15529
2,0,17604
2,0,17093
2,0,16040
2,0,16932
2,0,16411
2,0,19577
2,0,15389
2,0,15630
2,0,15488
2,0,16070
2,0,15679
2,0,44553
2,0,727722
2,0,16771
2,0,17432
2,0,21401
2,0,16030
2,0,24396
2,0,19696
2,0,17384
2,0,22713
2,0,14998
2,0,16851
2,0,24325
2,0,23074
2,0,25338
2,0,15700
2,0,16020
2,0,15640
2,0,23153
2,0,10189
2,0,15630
2,0,10660
2,0,18856
2,0,19066
2,0,16010
2,0,15189
2,0,15569
2,0,16472
2,0,15960
2,0,16612
2,0,15990
2,0,24466
2,0,15559
2,0,11302
2,0,12484
2,0,10489
2,0,11783
2,0,19317
2,0,20879
2,0,21971
2,0,9899
2,0,15640
2,0,15721
2,0,14758
2,0,10510
2,0,18575
2,0,18135
2,0,16882
2,0,15689
2,0,15800
2,0,16952
2,0,26930
2,0,16090
2,0,15669
2,0,15428
2,0,7914
2,0,21911
2,0,16132
2,0,15319
2,0,21381
2,0,14336
2,0,14317
2,0,15340
2,0,15610
2,0,15411
2,0,24066
2,0,37992
2,0,16270
2,0,15279
2,0,15609
2,0,304354
2,0,16532
2,0,15089
2,0,15790
2,0,15600
2,0,19427
2,0,15851
2,0,11161
2,0,14758
2,0,15719
2,0,15309
2,0,15789
2,0,15809
2,0,16040
2,0,15078
2,0,15639
2,0,15951
2,0,21630
2,0,10760
2,0,24997
2,0,20959
2,0,23233
2,0,18976
2,0,16673
2,0,15169
2,0,15531
2,0,7634
2,0,16441
2,0,18595
2,0,15629
2,0,16532
2,0,15719
2,0,23495
2,0,15791
2,0,21993
2,0,14918
2,0,14878
2,0,15169
2,0,7965
2,0,15739
2,0,19366
2,0,16431
2,0,15269
2,0,23145
2,0,23545
2,0,23715
2,0,22873
2,0,15689
2,0,15539
2,0,16021
2,0,14908
2,0,18464
2,0,10881
2,0,8114
2,0,15600
2,0,15679
2,0,15659
2,0,9858
2,0,15539
2,0,16712
2,0,24397
2,0,15991
2,0,15550
2,0,14878
2,0,16823
2,0,225516
2,0,15830
2,0,15569
2,0,8145
2,0,14979
2,0,16631
2,0,25208
2,0,16342
2,0,19888
2,0,17433
2,0,17363
2,0,16180
2,0,15018
2,0,15129
2,0,25777
2,0,15569
2,0,15421
2,0,16973
2,0,15248
2,0,15158
2,0,19827
2,0,18885
2,0,15459
2,0,15499
2,0,23545
2,0,15830
2,0,26590
2,0,12123
2,0,34656
2,0,15258
2,0,15008
2,0,15549
2,0,14126
2,0,15459
2,0,24567
2,0,23705
2,0,19087
2,0,16231
2,0,15319
2,0,24486
2,0,16471
2,0,16180
2,0,19958
2,0,24977
2,0,8264
2,0,7695
2,0,646570
2,0,14378
2,0,16081
2,0,15298
2,0,23354
2,0,12072
2,0,16342
2,0,15530
2,0,15149
2,0,8475
2,0,26429
2,0,17081
2,0,15429
2,0,16101
2,0,8136
2,0,15760
2,0,16180
2,0,16191
2,0,15720
2,0,15228
2,0,14898
2,0,17413
2,0,15529
2,0,15368
2,0,23555
2,0,15690
2,0,7844
2,0,14627
2,0,97885
2,0,15631
2,0,15519
2,0,17805
2,0,7924
2,0,15609
2,0,16211
2,0,20168
2,0,15238
2,0,17733
2,0,15991
2,0,15959
2,0,12674
2,0,16853
2,0,16302
2,0,15810
2,0,17433
2,0,19567
2,0,27191
2,0,99948
2,0,15309
2,0,17252
2,0,16460
2,0,10351
2,0,24297
2,0,15930
2,0,76785
2,0,15570
2,0,15670
2,0,15700
2,0,16732
2,0,22291
2,0,18775
2,0,16212
2,0,15019
2,0,16492
2,0,15720
2,0,66074
2,0,16581
2,0,15649
2,0,22693
2,0,20818
2,0,19697
2,0,9948
2,0,15129
2,0,15349
2,0,23394
2,0,20228
2,0,15469
2,0,17051
2,0,15769
2,0,17013
2,0,15610
2,0,16120
2,0,25028
2,0,15208
2,0,15019
2,0,15719
2,0,23965
2,0,9848
2,0,17012
2,0,10078
2,0,17793
2,0,16201
2,0,23454
2,0,11772
2,0,11842
2,0,16522
2,0,16221
2,0,24697
2,0,15840
2,0,105348
2,0,20098
2,0,23465
2,0,15860
2,0,21701
2,0,16161
2,0,23565
2,0,15980
2,0,24737
2,0,15359
2,0,15900
2,0,15230
2,0,15379
2,0,15159
2,0,21320
2,0,26720
2,0,15780
2,0,15620
2,0,24798
2,0,23255
2,0,15761
2,0,15491
2,0,462121
2,0,16271
2,0,16471
2,0,15429
2,0,16681
2,0,15789
2,0,21019
2,0,9158
2,0,14739
2,0,15099
2,0,15300
2,0,18133
2,0,24185
2,0,21751
2,0,19527
2,0,15359
2,0,14889
2,0,15941
2,0,25309
2,0,15739
2,0,14807
2,0,14657
2,0,17794
2,0,22072
2,0,10490
2,0,18375
2,0,14357
2,0,15410
2,0,15410
2,0,15689
2,0,15338
2,0,14829
2,0,23815
2,0,10350
2,0,15038
2,0,9618
2,0,18916
2,0,16581
2,0,14667
2,0,14367
2,0,15549
2,0,25979
2,0,26851
2,0,13666
2,0,15109
2,0,15640
2,0,22562
2,0,16933
2,0,16531
2,0,8797
2,0,14627
2,0,7815
2,0,16222
2,0,18935
2,0,8797
2,0,15029
2,0,23484
2,0,15349
2,0,16791
2,0,16201
2,0,15980
2,0,20118
2,0,16471
2,0,16701
2,0,16080
2,0,16160
2,0,23444
2,0,17373
2,0,17363
2,0,108676
2,0,15590
2,0,15700
2,0,15499
2,0,7835
2,0,14788
2,0,88667
2,0,18264
2,0,16020
2,0,16532
2,0,25107
2,0,15971
2,0,16091
2,0,17082
2,0,18735
2,0,15088
2,0,20329
2,0,16321
2,0,15699
2,0,16170
2,0,15529
2,0,15329
2,0,8056
2,0,15921
2,0,26650
2,0,15449
2,0,14427
2,0,14938
2,0,18344
2,0,16651
2,0,26110
2,0,21180
2,0,19617
2,0,15569
2,0,16741
2,0,18515
2,0,15268
2,0,24827
2,0,8026
2,0,22963
2,0,24317
2,0,16933
2,0,16931
2,0,16141
2,0,18344
2,0,12553
2,0,15630
2,0,15780
2,0,23625
2,0,15448
2,0,25768
2,0,10230
2,0,19978
2,0,10550
2,0,65993
2,0,10278
2,0,17452
2,0,26369
2,0,16782
2,0,15870
2,0,15659
2,0,23674
2,0,7975
2,0,16182
2,0,16030
2,0,11000
2,0,18075
2,0,16540
2,0,15289
2,0,15660
2,0,16111
2,0,15459
2,0,12514
2,0,15729
2,0,15790
2,0,15960
2,0,25198
2,0,17644
2,0,20067
2,0,19717
2,0,21189
2,0,15058
2,0,16361
2,0,15570
2,0,20299
2,0,17294
2,0,15489
2,0,14607
2,0,13145
2,0,18625
2,0,10580
2,0,16973
2,0,15749
2,0,15599
2,0,14368
2,0,9988
2,0,16601
2,0,16662
2,0,30598
2,0,19977
2,0,17082
2,0,15690
2,0,25319
2,0,24366
2,0,13586
2,0,16110
2,0,40195
2,0,17363
2,0,15669
2,0,15760
2,0,15960
2,0,19988
2,0,23615
2,0,8276
2,0,20278
2,0,15919
2,0,15510
2,0,15519
2,0,26220
2,0,16370
2,0,25097
2,0,18496
2,0,15680
2,0,15711
2,0,24367
2,0,16941
2,0,17873
2,0,15169
2,0,10129
2,0,17372
2,0,16521
2,0,32531
2,0,11252
2,0,2324011
2,0,1281035
2,0,260390
2,0,17323
2,0,16060
2,0,22031
2,0,523266
2,0,11051
2,0,11402
2,0,17132
2,0,24395
2,0,13727
2,0,15860
2,0,15249
2,0,24788
2,0,11292
2,0,10630
2,0,15749
2,0,17223
2,0,10750
2,0,16361
2,0,15770
2,0,26260
2,0,20148
2,0,16732
2,0,20168
2,0,20217
2,0,22061
2,0,17232
2,0,22632
2,0,16351
2,0,29555
2,0,15079
2,0,16122
2,0,15189
2,0,9327
2,0,18364
2,0,12394
2,0,16592
2,0,15448
2,0,24917
2,0,15810
2,0,15058
2,0,14828
2,0,22623
2,0,16401
2,0,24026
2,0,15240
2,0,20288
2,0,19497
2,0,25870
2,0,15017
2,0,16151
2,0,17934
2,0,43243
2,0,9597
2,0,15801
2,0,15289
2,0,23384
2,0,17432
2,0,22372
2,0,15439
2,0,16671
2,0,24225
2,0,18244
2,0,16422
2,0,9587
2,0,15379
2,0,14899
2,0,16511
2,0,17312
2,0,15799
2,0,15969
2,0,15128
2,0,17343
2,0,22512
2,0,16030
2,0,17634
2,0,22313
2,0,10420
2,0,16271
2,0,15920
2,0,15880
2,0,16321
2,0,19105
2,0,8187
2,0,15439
2,0,15329
2,0,15469
2,0,15389
2,0,14958
2,0,16611
2,0,16110
2,0,16541
2,0,16350
2,0,8347
2,0,17573
2,0,23133
2,0,15840
2,0,14958
2,0,14708
2,0,14768
2,0,15710
2,0,15950
2,0,15749
2,0,15018
2,0,24266
2,0,16110
2,0,11713
2,0,18895
2,0,15939
2,0,15901
2,0,12143
2,0,16390
2,0,14979
2,0,15759
2,0,26470
2,0,15519
2,0,15178
2,0,16992
2,0,18876
2,0,15179
2,0,13335
2,0,15119
2,0,15819
2,0,15710
2,0,19336
2,0,15248
2,0,15429
2,0,16370
2,0,17043
2,0,16391
2,0,16401
2,0,15739
2,0,15259
2,0,15208
2,0,81684
2,0,16491
2,0,16120
2,0,17392
2,0,19317
2,0,19467
2,0,15589
2,0,16832
2,0,16141
2,0,24496
2,0,21209
2,0,13996
2,0,16171
2,0,23915
2,0,24736
2,0,16692
2,0,17633
2,0,23474
2,0,15579
2,0,15920
2,0,15900
2,0,15880
2,0,16461
2,0,15448
2,0,15850
2,0,19097
2,0,23675
2,0,25458
2,0,15789
2,0,19517
2,0,15829
2,0,30718
2,0,13315
2,0,15378
2,0,15860
2,0,15790
2,0,25039
2,0,17403
2,0,20799
2,0,15489
2,0,20548
2,0,16671
2,0,25948
2,0,12102
2,0,12884
2,0,21470
2,0,17323
2,0,24547
2,0,16891
2,0,23604
2,0,22973
2,0,23704
2,0,16892
2,0,15269
2,0,15640
2,0,26000
2,0,20169
2,0,24456
2,0,25458
2,0,11653
2,0,15699
2,0,16893
2,0,15740
2,0,15939
2,0,20879
2,0,12033
2,0,13896
2,0,15098
2,0,15420
2,0,15379
2,0,16121
2,0,16030
2,0,24406
2,0,22843
2,0,8857
2,0,15879
2,0,15329
2,0,57517
2,0,31249
2,0,15610
2,0,15800
2,0,17945
2,0,13395
2,0,10850
2,0,15469
2,0,15900
2,0,10490
2,0,16772
2,0,24015
2,0,11582
2,0,46376
2,0,16231
2,0,15710
2,0,16160
2,0,15250
2,0,23956
2,0,8977
2,0,15260
2,0,17333
2,0,15980
2,0,15809
2,0,351592
2,0,10271
2,0,9468
2,0,14418
2,0,11351
2,0,16130
2,0,27081
2,0,20708
2,0,87395
2,0,26580
2,0,15740
2,0,14688
2,0,23183
2,0,99107
2,0,15199
2,0,15189
2,0,14969
2,0,15451
2,0,14897
2,0,15309
2,0,16020
2,0,24075
2,0,14788
2,0,15039
2,0,15078
2,0,14277
2,0,16280
2,0,15018
2,0,14517
2,0,15169
2,0,16049
2,0,21350
2,0,14486
2,0,16021
2,0,15059
2,0,15581
2,0,14809
2,0,15359
2,0,16210
2,0,10620
2,0,18024
2,0,8206
2,0,15791
2,0,15260
2,0,15279
2,0,15258
2,0,15359
2,0,15099
2,0,15219
2,0,17192
2,0,16891
2,0,16240
2,0,15631
2,0,15459
2,0,14738
2,0,15138
2,0,14998
2,0,21891
2,0,14928
2,0,14688
2,0,14667
2,0,21270
2,0,14918
2,0,16701
2,0,15139
2,0,14126
2,0,23504
2,0,21991
2,0,29244
2,0,18374
2,0,8025
2,0,14497
2,0,50676
2,0,91142
2,0,115598
2,0,27682
2,0,16001
2,0,15008
2,0,24386
2,0,11231
2,0,15831
2,0,15742
2,0,22143
2,0,14917
2,0,14658
2,0,15869
